basesCatapult,basesDefence,basesFrontier,basesResource,battlesLost,battlesLostPvE,battlesLostPvP,battlesWon,battlesWonPvE,battlesWonPvP,castleLevel,deckSize,heroLevel,isVip,pointsConquest,pointsSupport,pointsWar,pointsWarHighest,powerCards,powerCity,powerHero,powerMap,powerMonsterSkill,powerQuests,powerResearch,powerTotal,powerTroop,purchasedGoldTotal,questsCompleted,sessionCount,session_events_total,session_events_avg,session_length_mins_total,session_length_mins_avg,avg_event_interval_avg,playerIsGuest,registeredEmail,playerInAlliance,totalBattles,FTUEIntroCompleted,FTUEOnRailsCompleted,FTUEDayOneReturnIntroCompleted,FTUEDayOneReturnCompleted,churnedWithin3Days
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,134.0,155.0,804,340,145,100,20,800,0,2346,137,0,0,1,363.0,363.0,7.445433333333333,7.445433333333333,0.020510835629017447,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,320,50,0,20,0,0,740,82,0,0,1,219.0,219.0,3.7358833333333332,3.7358833333333332,0.01705882800608828,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,2,2,0,1,2,1.0,0,0,0.0,39.0,46.0,268,230,50,0,20,0,0,568,82,0,0,1,139.0,139.0,2.148233333333333,2.148233333333333,0.015454916067146282,1,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,6,6,0,4,16,3.0,0,2,0.0,463.0,535.0,2352,1307,299,200,170,1930,1300,8000,442,0,0,1,819.0,819.0,29.284166666666668,29.284166666666668,0.035756003256003255,1,0,0,6,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,110.0,127.0,536,340,145,100,20,800,0,2051,110,0,14,1,414.0,414.0,10.01515,10.01515,0.02419118357487923,0,0,0,3,1,1,0,0,1
0,0,0,0,10,10,0,32,32,0,8,33,13.0,1,16,406.0,2315692.0,2481284.0,13512,26880,7010,1400,570,7720,13200,92941,22649,0,0,5,3432.0,686.4,277.64200000000005,55.52840000000001,0.10847082243290859,0,1,1,42,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,134.0,155.0,804,340,145,100,20,800,0,2346,137,0,0,1,408.0,408.0,7.611016666666667,7.611016666666667,0.018654452614379084,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,4,4,0,2,2,2.0,0,2,0.0,487.0,563.0,1340,340,145,200,20,1000,500,3737,192,0,0,2,478.0,239.0,6.760283333333334,3.380141666666667,0.027377852288984265,1,0,0,4,1,1,0,0,1
0,0,0,0,2,2,0,6,6,0,7,8,6.0,0,2,0.0,3872.0,4468.0,2780,9925,1220,200,90,2690,950,18735,880,0,0,4,1280.0,320.0,75.03768333333333,18.759420833333333,0.08930285001974911,0,0,0,8,1,1,1,1,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,86.0,100.0,804,340,145,100,20,800,0,2346,137,0,0,1,427.0,427.0,9.85365,9.85365,0.023076463700234192,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,12,2.0,0,1,0.0,129.0,149.0,1344,340,145,100,120,1000,500,3686,137,0,0,2,469.0,234.5,9.49665,4.748325,0.02593888416477702,1,0,0,3,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,110.0,127.0,536,340,145,100,20,800,0,2051,110,0,13,1,384.0,384.0,3.68535,3.68535,0.009597265625,1,0,0,3,1,0,0,0,1
0,0,0,0,1,1,0,3,3,0,2,22,3.0,1,1,0.0,206.0,238.0,1696,340,299,0,240,1970,1300,6115,270,0,0,1,596.0,596.0,27.77425,27.77425,0.04660109060402684,0,0,1,4,1,1,0,0,1
0,0,0,0,4,4,0,31,31,0,8,38,15.0,1,19,375.0,102527.0,109900.0,7832,22333,9821,1200,500,8050,19300,76901,7865,0,0,4,2749.0,549.8,245.20511666666667,49.041023333333335,0.10351168357422624,0,1,1,35,1,1,1,1,1
0,0,0,0,0,0,0,2,2,0,1,2,1.0,0,0,0.0,39.0,46.0,268,230,50,0,20,0,0,568,0,0,0,1,123.0,123.0,1.5449333333333333,1.5449333333333333,0.012560433604336042,1,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,320,50,0,20,0,0,740,82,0,0,1,223.0,223.0,3.7073,3.7073,0.016624663677130044,1,0,0,2,1,0,0,0,1
0,0,0,0,1,1,0,5,5,0,3,13,6.0,0,1,0.0,1500.0,1610.0,2764,560,1220,100,130,2180,6400,13804,450,0,35,2,649.0,324.5,28.80735,14.403675,0.0364275821088244,0,0,1,6,1,1,1,1,1
0,0,0,0,0,0,0,2,2,0,1,2,1.0,0,0,0.0,39.0,46.0,268,230,50,0,20,0,0,568,0,0,0,1,139.0,139.0,3.1007,3.1007,0.022307194244604315,1,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,12,2.0,0,1,0.0,86.0,100.0,1332,340,145,100,120,1030,500,3704,137,0,0,3,499.0,166.33333333333334,10.255583333333334,3.418527777777778,0.019504752508974797,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,110.0,127.0,536,340,145,100,20,800,0,2051,110,0,12,1,404.0,404.0,8.410833333333333,8.410833333333333,0.020818894389438944,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,290,50,0,20,0,0,710,82,0,4,1,184.0,184.0,2.5738666666666665,2.5738666666666665,0.013988405797101448,1,0,0,2,1,0,0,0,1
0,0,0,0,3,3,0,29,29,0,6,15,11.0,1,7,48.0,11302.0,11800.0,7148,7192,4750,600,180,5330,10100,36290,990,0,0,5,1497.0,213.85714285714286,101.52416666666669,14.503452380952384,0.13330212109657064,0,0,1,32,1,1,1,1,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,44.0,268,320,50,0,20,0,0,740,82,0,0,1,218.0,218.0,2.252483333333333,2.252483333333333,0.01033249235474006,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,86.0,100.0,536,375,50,100,20,600,0,1791,110,0,13,1,373.0,373.0,7.79575,7.79575,0.02090013404825737,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,144.0,155.0,536,340,145,100,20,1000,500,2751,110,0,16,2,460.0,230.0,11.810099999999998,5.905049999999999,0.02637110835280374,0,0,1,3,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0,0,50,0,0,0,0,50,0,0,0,1,64.0,64.0,1.8729,1.8729,0.0292640625,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,134.0,155.0,536,375,50,100,20,0,0,1191,110,0,13,1,272.0,272.0,4.9384,4.9384,0.018155882352941174,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0,0,50,0,0,0,0,50,0,0,0,1,39.0,39.0,0.5448333333333333,0.5448333333333333,0.013970085470085469,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,129.0,149.0,804,340,50,100,20,0,0,1451,137,0,0,1,310.0,310.0,3.3769666666666667,3.3769666666666667,0.010893440860215054,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,134.0,155.0,804,340,50,100,20,0,0,1451,137,0,0,1,276.0,276.0,3.2419,3.2419,0.011746014492753622,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,129.0,149.0,804,340,50,100,20,0,0,1451,137,0,0,1,310.0,310.0,24.530533333333334,24.530533333333334,0.07913075268817205,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0,0,50,0,0,0,0,50,0,0,0,1,41.0,41.0,1.7532333333333334,1.7532333333333334,0.04276178861788618,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,24,2.0,0,1,0.0,110.0,127.0,1208,340,145,100,240,800,0,2943,110,0,17,1,425.0,425.0,7.4742,7.4742,0.01758635294117647,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,5,5,0,2,10,1.0,0,1,0.0,203.0,235.0,1180,375,50,100,100,600,0,2542,137,0,15,1,396.0,396.0,25.09958333333333,25.09958333333333,0.06338278619528619,1,0,0,5,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0,0,50,0,0,0,0,50,0,0,0,1,42.0,42.0,0.45055,0.45055,0.010727380952380952,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,32,1.0,0,1,0.0,110.0,127.0,1392,375,50,100,320,600,0,2947,110,0,29,1,459.0,459.0,38.3437,38.3437,0.08353747276688453,1,1,0,3,1,1,0,0,0
0,0,0,0,0,0,0,6,6,0,6,3,2.0,0,1,0.0,321.0,371.0,1420,3910,145,100,30,820,0,6740,315,0,0,7,780.0,130.0,48.20028333333333,8.033380555555555,0.3568201194574558,0,1,1,6,1,1,1,1,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,134.0,155.0,804,340,50,100,20,0,0,1451,137,0,0,1,312.0,312.0,9.00915,9.00915,0.028875480769230768,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0.0,0.0,0.0,268,0,50,0,20,0,0,338,0,0,0,1,77.0,77.0,20.369733333333333,20.369733333333333,0.26454199134199136,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4,4,0,3,2,3.0,0,1,0.0,180.0,208.0,1072,610,299,100,20,910,0,3446,435,0,0,1,594.0,594.0,12.223766666666666,12.223766666666666,0.020578731762065094,0,0,0,4,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0.0,0.0,0.0,268,0,50,0,20,0,0,338,0,0,0,2,101.0,50.5,3.97095,1.985475,0.06206843406593406,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,23,2.0,0,1,0.0,110.0,127.0,1176,340,145,100,230,800,0,2901,110,0,17,2,430.0,215.0,17.376233333333335,8.688116666666668,0.11140083868062593,1,0,0,3,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,32,1.0,0,1,0.0,86.0,100.0,1424,375,50,100,320,600,0,2979,110,0,17,1,450.0,450.0,42.6166,42.6166,0.09470355555555555,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,129.0,149.0,804,340,145,100,20,800,0,2346,137,0,0,4,494.0,123.5,20.415416666666665,5.103854166666666,0.11054680236761655,0,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,134.0,155.0,536,340,145,100,20,800,0,2051,110,0,14,1,423.0,423.0,7.74775,7.74775,0.018316193853427896,1,0,1,3,1,1,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,325,50,0,20,0,0,745,82,0,6,1,183.0,183.0,2.7355666666666667,2.7355666666666667,0.014948451730418944,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,340,50,0,20,0,0,760,82,0,0,2,297.0,148.5,9.174949999999999,4.5874749999999995,0.03080402508829619,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,9,9,0,9,29,9.0,0,4,0.0,2050.0,2127.0,4180,18901,2998,200,310,4550,0,33570,2431,0,75,7,1177.0,168.14285714285714,37.90111666666667,5.414445238095238,0.10208873022575217,0,0,1,9,1,1,1,1,0
0,0,0,0,1,1,0,3,3,0,2,22,2.0,0,1,0.0,134.0,155.0,1940,340,145,100,220,1530,500,4912,137,0,0,2,492.0,246.0,24.208183333333334,12.104091666666667,0.05535248263888889,1,0,0,4,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,32,1.0,0,1,0.0,110.0,127.0,1396,375,50,100,320,600,0,2951,110,0,17,1,391.0,391.0,8.128416666666666,8.128416666666666,0.020788789428815003,1,0,0,3,1,1,0,0,1
0,0,0,0,18,18,0,78,78,0,9,79,14.0,0,13,0.0,491001.0,508680.0,20194,30131,8344,200,810,8170,13750,102869,21270,0,158,14,2191.0,136.9375,149.83568333333332,9.364730208333333,0.15348687104683748,0,0,1,96,1,1,1,1,0
0,0,0,0,0,0,0,4,4,0,6,12,3.0,0,1,0.0,180.0,208.0,1308,4046,299,0,120,1090,0,7000,137,0,42,4,640.0,160.0,26.96285,6.7407125,0.1559751173785392,0,1,1,4,1,1,1,1,0
0,3,1,3,9,9,0,26,26,0,9,43,12.0,0,29,0.0,249108.0,287433.0,11466,20442,5814,3100,460,6440,1700,53498,4076,0,0,9,2013.0,287.57142857142856,117.21618333333333,16.745169047619047,0.25260834573322516,0,1,1,35,1,1,1,1,0
0,0,0,0,0,0,0,5,5,0,9,22,9.0,0,1,46.0,1221.0,1320.0,2376,18531,2998,100,170,4250,0,29048,623,0,72,10,1082.0,98.36363636363636,142.09233333333333,12.917484848484849,1.247639416871444,0,0,1,5,1,1,1,1,0
0,0,0,0,0,0,0,3,3,0,2,2,2.0,0,1,0.0,134.0,155.0,536,340,145,100,20,800,0,2051,110,0,13,1,440.0,440.0,48.52823333333333,48.52823333333333,0.11029143939393939,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,320,50,0,20,0,0,740,82,0,0,1,201.0,201.0,2.7178166666666668,2.7178166666666668,0.013521475953565506,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,12,2.0,0,1,0.0,134.0,155.0,1332,340,145,100,120,1000,500,3674,137,0,0,1,474.0,474.0,12.994433333333333,12.994433333333333,0.027414416315049227,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0.0,0.0,0.0,268,0,50,0,20,0,0,338,0,0,0,2,93.0,46.5,3.1093,1.55465,0.045646536796536796,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,4,4,0,2,32,3.0,0,1,0.0,180.0,208.0,2236,340,299,100,320,1770,1300,6635,270,0,0,5,693.0,99.0,109.49986666666668,15.642838095238096,0.7075798364891684,1,0,1,4,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,12,2.0,0,1,0.0,129.0,149.0,1296,360,145,100,120,800,0,2958,137,0,0,2,452.0,226.0,7.2595833333333335,3.6297916666666667,0.016661197475623953,0,0,1,3,1,1,0,0,1
0,0,0,0,0,0,0,1,1,0,1,2,1.0,0,0,0.0,0.0,0.0,268,0,50,0,20,0,0,420,82,0,0,1,107.0,107.0,1.4000166666666667,1.4000166666666667,0.013084267912772585,1,0,0,1,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1,2,1.0,0,0,0.0,0.0,0.0,268,0,50,0,20,0,0,338,0,0,0,1,71.0,71.0,0.9546166666666667,0.9546166666666667,0.013445305164319249,1,0,0,0,0,0,0,0,1
0,0,2,0,25,25,0,21,21,0,9,56,13.0,1,20,0.0,8697146.0,8928609.0,13880,30462,7010,1100,600,8150,15150,87414,11062,0,146,12,2318.0,178.30769230769232,468.57913333333335,36.04454871794872,0.5809175679584194,0,1,1,46,1,1,1,1,0
0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0,0,50,0,0,0,0,50,0,0,0,1,32.0,32.0,0.38808333333333334,0.38808333333333334,0.012127604166666667,1,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,2,2,0,1,2,1.0,0,0,0.0,39.0,46.0,268,230,50,0,20,0,0,650,82,0,0,1,159.0,159.0,1.9434833333333332,1.9434833333333332,0.012223165618448637,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,2,2,0,2,2,1.0,0,0,0.0,39.0,46.0,268,320,50,0,20,0,0,740,82,0,0,2,231.0,115.5,9.692483333333334,4.846241666666667,0.18598680555555558,1,0,0,2,1,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,2,1.0,0,1,0.0,110.0,127.0,536,375,50,100,20,400,0,1591,110,0,12,1,318.0,318.0,4.207566666666667,4.207566666666667,0.013231341719077569,1,0,0,3,1,0,0,0,1
0,0,0,0,0,0,0,2,2,0,1,2,1.0,0,0,0.0,39.0,46.0,268,230,50,0,20,0,0,568,0,0,0,1,124.0,124.0,3.4349666666666665,3.4349666666666665,0.027701344086021505,1,0,0,2,0,0,0,0,1
0,0,0,0,0,0,0,3,3,0,2,24,2.0,0,1,0.0,110.0,127.0,1212,340,145,100,240,800,0,2947,110,0,17,1,418.0,418.0,6.8582833333333335,6.8582833333333335,0.01640737639553429,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,3,3,0,2,12,2.0,0,1,0.0,110.0,127.0,1088,375,145,100,120,1030,0,2968,110,0,17,2,407.0,203.5,8.084683333333333,4.042341666666666,0.04777771130952381,1,0,1,3,1,1,0,0,1
0,0,0,0,0,0,0,16,16,0,9,48,11.0,0,7,0.0,7633.0,7944.0,4888,19616,4750,400,500,5410,150,37589,1875,0,98,8,2531.0,253.1,1113.2272166666667,111.32272166666667,1.657609090831746,0,0,1,16,1,1,1,1,0
0,0,0,0,0,0,0,3,3,0,2,12,1.0,0,1,0.0,134.0,155.0,1064,375,50,100,120,600,0,2419,110,0,31,1,383.0,383.0,8.251083333333334,8.251083333333334,0.02154329852045257,1,0,0,3,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,1,0,1.0,0,0,0.0,0.0,0.0,0,0,50,0,0,0,0,50,0,0,0,1,36.0,36.0,0.36088333333333333,0.36088333333333333,0.010024537037037037,1,0,0,0,0,0,0,0,1
1,1,1,1,2,2,0,27,27,0,10,44,13.0,0,14,0.0,138806.0,153752.0,4762,27325,7010,1800,510,8020,1050,57727,7250,0,148,15,49.0,9.8,7.15565,1.43113,0.1570307803418803,0,0,1,29,1,1,0,0,0
0,0,0,0,0,0,0,10,10,0,9,28,12.0,0,2,0.0,3814.0,4401.0,3008,18541,5814,200,290,5290,150,33788,495,0,113,11,30.0,15.0,16.428916666666666,8.214458333333333,0.5055682880844645,0,0,1,10,1,1,0,0,0
0,0,0,0,1,1,0,5,5,0,9,55,10.0,0,1,0.0,1380.0,1593.0,3208,19071,3813,100,600,4370,0,31567,405,0,72,9,39.0,7.8,6.014716666666667,1.2029433333333333,0.16693170436507937,0,0,0,6,1,1,0,0,0
0,0,0,0,4,4,0,23,23,0,9,35,12.0,1,20,0.0,25753.0,29715.0,6076,21152,5814,1500,390,6470,150,42671,1119,0,105,9,16.0,8.0,14.627216666666666,7.313608333333333,0.8274108333333333,0,1,1,27,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,22,2.0,0,1,0.0,134.0,155.0,1176,340,145,100,220,800,0,2891,110,0,19,2,455.0,227.5,18.899066666666666,9.449533333333333,0.06407042370711725,0,1,1,3,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,12,1.0,0,1,0.0,110.0,127.0,1100,375,50,100,120,600,0,2455,110,0,18,2,398.0,199.0,9.089766666666666,4.544883333333333,0.10019816033138401,0,0,1,3,1,1,0,0,1
0,0,0,0,0,0,0,11,11,0,9,31,11.0,1,5,0.0,3393.0,3916.0,3260,20251,4750,500,310,5520,1250,36336,495,0,101,3,45.0,45.0,4.882816666666667,4.882816666666667,0.10850703703703704,0,1,1,11,1,1,0,0,0
0,0,0,0,2,2,0,17,17,0,9,36,12.0,1,9,0.0,10446.0,12054.0,3920,20251,5814,800,360,5930,1250,38955,630,0,119,3,38.0,38.0,4.03445,4.03445,0.10616973684210525,0,1,1,19,1,1,0,0,0
0,0,0,0,0,0,0,8,8,0,9,10,11.0,0,4,0.0,1624.0,1666.0,2824,19417,4750,400,120,5400,1000,34361,450,0,102,12,184.0,36.8,26.257183333333334,5.251436666666667,0.1566504898955751,1,0,1,8,1,1,0,0,0
0,0,0,0,0,0,0,5,5,0,9,28,8.0,0,1,0.0,1226.0,1322.0,2680,18501,2298,100,280,3990,0,28632,783,0,62,4,8.0,4.0,4.661416666666667,2.3307083333333334,0.4225875,0,1,0,5,1,1,0,0,0
0,0,0,0,0,0,0,9,9,0,9,42,10.0,0,4,0.0,3735.0,4310.0,3400,19421,3813,300,420,4690,2750,35495,701,0,98,16,182.0,91.0,17.65585,8.827925,0.14121114457831324,0,0,1,9,1,1,0,0,1
0,0,0,0,0,0,0,8,8,0,9,6,15.0,0,4,0.0,1668.0,1925.0,2540,19417,9821,400,60,7420,5000,45108,450,0,111,11,165.0,41.25,32.57676666666667,8.144191666666668,0.3658322148047356,1,0,0,8,1,1,0,0,1
0,0,0,0,1,1,0,9,9,0,9,51,11.0,0,2,0.0,14661.0,16917.0,3276,18526,4750,200,530,4600,100,32432,450,0,117,4,80.0,80.0,8.295066666666667,8.295066666666667,0.10368833333333334,0,1,1,10,1,1,0,0,0
0,0,0,0,4,4,0,19,19,0,9,55,12.0,1,19,0.0,24122.0,27834.0,6028,19761,5814,1200,550,6020,200,40428,855,0,106,6,19.0,6.333333333333333,13.077316666666666,4.359105555555556,0.6404798059964727,0,0,1,23,1,1,0,0,1
0,0,0,0,1,1,0,5,5,0,8,12,8.0,0,1,0.0,1786.0,2061.0,2696,14756,2298,100,130,3780,7000,31210,450,0,78,14,3.0,3.0,25.321766666666665,25.321766666666665,8.440588888888888,0,0,1,6,1,1,0,0,1
0,0,0,0,0,0,0,8,8,0,9,12,11.0,0,2,0.0,3765.0,4345.0,2536,18541,4750,200,120,5140,250,31987,450,0,102,6,68.0,22.666666666666668,14.07165,4.69055,0.21198915577342045,0,0,1,8,1,1,0,0,0
0,0,0,0,0,0,0,5,5,0,9,20,9.0,0,1,0.0,1149.0,1326.0,2356,18241,2998,100,200,3990,0,28668,783,0,72,4,10.0,5.0,6.333433333333334,3.166716666666667,0.5738427083333334,0,0,0,5,1,1,0,0,1
0,0,0,0,0,0,0,5,5,0,9,18,8.0,0,1,0.0,1202.0,1295.0,2356,18241,2298,100,180,3990,0,27948,783,0,78,4,12.0,4.0,18.22215,6.07405,2.202998611111111,0,1,0,5,1,1,0,0,1
1,3,1,3,47,47,0,90,90,0,10,25,16.0,1,50,0.0,2389764.0,2457491.0,20452,38127,11446,3900,380,11000,16100,127537,26132,0,233,34,957.0,50.36842105263158,215.8315333333333,11.35955438596491,0.2960370279722742,0,1,1,137,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,22,1.0,0,1,0.0,134.0,155.0,1256,375,50,100,220,600,0,2711,110,0,17,1,384.0,384.0,12.488683333333332,12.488683333333332,0.03252261284722222,1,0,0,3,1,1,0,0,1
0,0,0,0,1,1,0,5,5,0,9,32,9.0,0,1,0.0,1849.0,2134.0,2484,18896,2998,100,320,3940,0,29271,533,0,83,3,108.0,27.0,29.71731666666667,7.429329166666667,0.5200618928354585,0,0,1,6,1,1,0,0,0
0,0,0,0,0,0,0,14,14,0,9,33,11.0,1,11,0.0,6322.0,7295.0,3608,21436,4750,800,330,5710,1500,38674,540,0,120,2,70.0,35.0,8.856583333333333,4.4282916666666665,0.1658465419501134,0,1,1,14,1,1,0,0,0
0,0,0,0,2,2,0,14,14,0,9,35,11.0,1,13,0.0,14479.0,16707.0,4204,21436,4750,800,360,5950,1300,39430,630,0,109,2,81.0,40.5,16.60673333333333,8.303366666666665,0.34429126366120216,0,1,1,16,1,1,0,0,0
0,0,0,0,0,0,0,5,5,0,9,3,6.0,0,1,0.0,1101.0,1271.0,1924,18496,1220,100,30,3180,0,25499,549,0,83,5,129.0,25.8,50.17648333333333,10.035296666666666,0.43741973380779,0,0,1,5,1,1,0,0,0
0,0,0,0,0,0,0,3,3,0,2,13,1.0,0,1,0.0,86.0,100.0,1076,375,50,100,130,600,0,2441,110,0,33,2,4.0,4.0,3.769433333333333,3.769433333333333,0.9423583333333333,0,0,1,3,1,1,0,0,1
0,0,0,0,20,18,2,148,146,2,12,103,20.0,0,31,0.0,25146777.0,25946621.0,36016,56625,19513,1300,1280,16140,40670,228736,57192,0,301,167,1980.0,46.04651162790697,224.68769999999998,5.225295348837209,0.13957232607287706,0,0,1,168,1,1,0,0,1
